5554266589458896|04|2225|718
5554265271864072|06|2224|446
5554265034668927|01|2230|794
5554263549179863|10|2231|479
5554267423571664|09|2230|646
5554268432828459|01|2231|908
5554268045099018|01|2233|816
5554262284925108|06|2223|195
5554263392891572|02|2231|824
5554264405940318|11|2229|448
5554263398933081|03|2227|778
5554264430909542|09|2230|936
5554268522476312|09|2224|497
5554266795941721|08|2232|496
5554264939789095|09|2230|616
5554269251222364|10|2225|483
5554266376517791|11|2228|439
5554265342765330|07|2231|634
5554268176860166|12|2229|962
5554264059556576|11|2231|359
5554263047550483|08|2227|862
5554266795743567|02|2227|661
5554261728296362|06|2224|489
5554269407086006|05|2227|634
5554262960948776|06|2233|115
5554262479434112|08|2227|699
5554266644826488|09|2226|486
5554268267204198|09|2229|904
5554266658073605|05|2233|438
5554267357265159|07|2223|509
5554265520919764|01|2225|315
5554261234510069|03|2233|534
5554264036493209|06|2225|144
5554263652932959|10|2232|250
5554268893203819|08|2227|205
5554269073229271|02|2225|519
5554265992051632|09|2229|453
5554268173684992|01|2232|523
5554269099949822|10|2232|517
5554262439646948|06|2229|423
5554265280404523|07|2230|689
5554269246641669|05|2232|446
5554266728606980|03|2229|557
5554264775267151|01|2228|300
5554263145742886|03|2231|536
5554267603886372|09|2228|414
5554267182499464|12|2230|618
5554263524104466|04|2231|829
5554269823002965|05|2228|942
5554268414946219|08|2228|351
5554268957117085|01|2229|586
5554269516948462|12|2226|272
5554266633372430|08|2225|733
5554264631687278|01|2225|783
5554269223591672|10|2231|800
5554267609973740|10|2225|577
5554269272423468|06|2223|193
5554263486435174|05|2224|942
5554268784283579|10|2230|498
5554267913983863|07|2229|274
5554267745624138|07|2227|213
5554262503878184|03|2233|236
5554266217247312|01|2228|146
5554262346925001|12|2224|260
5554266562857851|07|2224|209
5554261719238285|02|2226|444
5554266188407835|06|2232|508
5554268959878985|05|2226|603
5554267728427223|05|2227|678
5554267274361980|12|2228|542
5554261315321996|12|2228|403
5554268427293549|11|2230|138
5554268117491078|11|2231|475
5554267419381845|05|2231|699
5554261557252746|06|2225|713
5554262069790070|01|2230|132
5554269164764548|08|2230|694
5554269884260169|07|2228|120
5554267003642760|11|2227|196
5554267892297904|08|2225|887
5554265514943629|06|2223|510
5554265004010480|04|2231|869
5554264168141947|08|2227|556
5554261136194792|07|2227|412
5554267443745565|12|2224|896
5554262242410859|09|2228|225
5554269041208857|12|2232|133
5554269135167790|05|2230|612
5554263827667370|11|2223|136
5554264871243484|05|2233|693
5554268819401717|10|2231|791
5554261700235834|01|2233|799
5554261498296692|05|2228|940
5554268862842686|06|2229|957
5554269302385339|02|2228|577
5554262868492305|05|2227|329
5554264756913088|09|2230|325
5554263645225332|01|2225|999
5554266463773827|04|2227|595
5554267105011540|02|2228|330
5554266653541505|02|2233|967
5554263669957385|09|2225|399
5554266374636818|02|2228|596
5554268887744135|09|2224|123
5554263500475580|12|2233|632
5554262111694953|08|2231|131
5554264562090622|03|2232|948
5554264123331311|01|2224|203
5554266293259630|03|2229|619
5554265538495252|03|2224|516
5554264029132919|05|2230|170
5554268876976345|09|2230|521
5554265751808995|04|2231|807
5554262243276266|03|2229|600
5554261462793985|10|2231|814
5554266718058714|01|2232|862
5554267178641984|04|2231|191
5554265943317341|03|2231|112
5554261263660354|06|2226|233
5554268906439783|11|2229|481
5554265495756912|12|2224|813
5554266357847473|04|2226|952
5554263020272624|01|2226|238
5554261799143648|11|2230|956
5554262848457806|11|2231|176
5554268626191782|01|2227|630
5554266455906678|05|2223|274
5554263790036666|12|2225|357
5554264200349786|08|2231|682
5554269027249473|01|2230|144
5554265691909647|02|2232|667
5554262050812428|03|2224|150
5554263409411849|05|2229|179
5554263536329333|10|2233|289
5554262814111771|03|2231|460
5554265404532806|12|2233|693
5554262524889498|01|2226|281
5554263049739243|03|2231|743
5554268873257528|12|2231|484
5554261354018580|07|2231|415
5554268085441714|01|2232|921
5554265472126460|01|2232|233
5554261329779426|03|2228|900
5554267651728952|03|2228|442
5554265353660196|02|2224|841
5554266065524024|11|2232|378
5554268189385623|01|2227|804
5554268030210861|09|2223|821
5554261244387516|09|2227|942
5554267937044270|03|2232|718
5554263845299359|12|2229|937
5554267463586844|11|2233|368
5554266794315066|03|2228|155
5554269748542040|08|2226|825
5554265318836171|09|2230|772
5554269546612117|05|2232|595
5554262662366406|04|2229|643
5554263989365291|05|2230|226
5554266753833098|06|2227|563
5554267877301690|07|2224|130
5554269164475063|10|2228|836
5554266041873036|10|2223|380
5554263694590403|05|2226|909
5554261283682000|10|2233|454
5554265408029287|02|2229|759
5554261560237379|01|2223|843
5554262794897227|02|2227|604
5554265404475131|09|2227|336
5554267726435277|02|2225|131
5554262062046456|01|2224|720
5554265778012232|11|2231|202
5554261617848273|04|2228|196
5554267876060189|05|2225|646
5554262726731875|11|2229|406
5554262673744136|07|2229|787
5554262454432488|04|2232|823
5554263695127544|08|2225|664
5554266432305458|12|2224|250
5554267012012881|02|2227|271
5554261241568105|04|2229|987
5554264607893771|01|2224|800
5554269727956804|08|2224|562
5554263176080918|12|2224|857
5554261767251109|01|2223|973
5554263932534023|07|2231|299
5554263215612681|04|2230|230
5554263860710371|07|2225|224
5554265499475309|04|2231|874
5554268469598056|01|2223|847
5554269010330954|11|2227|508
5554267688541602|08|2230|766
5554264009465007|05|2230|121
5554266998018547|07|2233|331
5554263077847763|07|2223|329
5554264500604472|05|2233|377
5554261302176911|09|2228|193
5554264419291534|10|2230|641
5554262833734021|01|2224|763
5554264283903438|09|2233|776
5554268185214626|07|2227|710
5554266131230738|02|2225|351
5554261644582621|11|2224|195
5554268352008738|12|2230|608
5554264822504884|07|2232|694
5554266246051677|07|2224|938
5554267035131950|09|2226|293
5554265385767553|03|2227|819
5554263611944899|08|2228|906
5554262115607473|05|2231|608
5554264555449386|10|2232|282
5554262002056995|07|2230|242
5554264291734261|09|2233|758
5554269494707116|02|2224|403
5554269078466778|07|2223|599
5554263298535643|11|2232|260
5554264712672737|05|2227|312
5554267390164481|01|2227|295
5554266388604761|11|2233|706
5554264476072862|01|2224|289
5554263226479949|11|2224|863
5554261755312107|07|2224|724
5554266903790386|10|2226|134
5554263732975357|12|2225|365
5554268175755234|01|2224|221
5554268514770384|11|2230|776
5554269752784158|02|2223|364
5554266457876301|05|2232|341
5554269725670822|09|2230|387
5554269917847897|07|2226|708
5554263705590246|01|2227|484
5554264365069203|04|2224|651
5554262530900393|07|2232|754
5554269323763454|11|2230|138
5554262229524171|07|2225|824
5554268321517256|09|2223|951
5554262967873793|09|2227|955
5554267542404379|03|2224|930
5554269464120600|12|2229|920
5554266668666911|07|2225|901
5554267481025208|06|2232|661
5554266251578048|09|2223|372
5554269793107653|01|2231|142
5554266542723654|05|2224|734
5554269774404415|11|2232|204
5554263564081123|03|2223|950
5554268875194292|05|2231|342
5554263696003487|07|2229|315
